amostra_id;skill;split;classe;arquivo;texto_sha256;tipo;sinal;indice_detector;trecho;rotulo;justificativa
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);9;Nenhum.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);10;Aceito.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);11;Dezenove dias.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;atestacao;cadencia.fragmento de ênfase (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;atestacao;cadencia.fragmentos de ênfase COLADOS (Regra 4: nunca dois);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);1;compromesso;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);2;rogito;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);3;usi civici;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);4;compromesso;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);5;como todo mundo aqui já sabe o que eu mal acabei de saber;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);6;Papaver.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);7;rosolaccio;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);8;Plantada.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);9;Campanula.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);10;Calendula.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;atestacao;cadencia.pensamento em itálico (Regra 4 ≤2–3);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-aprovado-03;hoover-mcfadden;holdout;aprovada;samples/hoover-mcfadden/aprovado-03.md;ac8f1939536d9b205a4b8dc5b27b463d69f63264c0d666929d3c41f45ff0c934;atestacao;cadencia.pergunta retórica (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;gnomico;1;Quem vende não rega.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;gnomico;2;Quem rega não vende.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;gnomico;3;Quem é da casa sabe quem está aí.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;gnomico;4;quem assina, e vale por quê.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;gnomico;5;porque o que ela já foi não entra no preço;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;gnomico;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;personificacao;1;A própria terra desmente o ladrão: ninguém rouba e empilha o barro para dentro do buraco que abriu.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;personificacao;2;Então me ergo devagar, o barro colado no joelho, e olho o buraco aberto sob a glicínia, e faço a úni;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;personificacao;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;1;Fico um instante com a mão na aldrava fria e penso, sem querer, na mulher que me contaram que era minha mãe, a;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;2;Cresce para o céu, alta e magra, um galho atrás do outro procurando luz, sem ninguém que a baixe e a abra para;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;3;Um cemitério particular de família, luxo que casa grande de campo às vezes tem, capela e mortos próprios, long;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;4;Cada túmulo tem uma flor plantada no lugar onde devia estar o nome — não flor jogada por cima, de luto, mas fl;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;5;Ele sai pelo portão dos fundos, o de trás da capela, e o vejo sair — a figura curva contra o céu claro, a enxa;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;6;Está no canto do fundo, sob a glicínia, meio escondida na sombra roxa da pérgola, e por isso não a vi entrando;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;7;A parede está lascada em degraus tortos, sem o corte limpo de quem cava sepultura a vida inteira — foi mão ner;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;8;Digo ladrão e quase acredito, e o quase é o problema, porque ladrão joga a terra para fora e este a jogou para;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;9;Os olhos escorregam para o meio da folha antes que eu os impeça, e leio, sem querer ler, uma linha solta no me;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;10;Confusão de arquivo, data errada, gente antiga que não sabia bem o ano, cheiro de mofo confundindo a cabeça.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;11;Vou depressa, uma atrás da outra, e todas trazem a mesma letra apertada e a mesma assinatura firme no pé, e to;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;12;Testo as que tenho — papel velho, erro de data, coincidência de nome — e cada uma escorrega, e por baixo de to;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;13;Não vi minha mãe, não guardo carta dela, não tenho como provar a ninguém, nem a mim, que esta mão apertada é a;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;14;Passo a manhã inteira medindo esta tenuta em liras e hectares, e agora tenho nas mãos o único achado deste lug;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;15;Mas a parte que faz conta ficou lá na fachada, com as nove telhas que faltam, e aqui em cima, de joelhos na te;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;sanfona;16;Não sei como sei, e não preciso saber para ter certeza, e é essa certeza sem prova que me tira o chão mais do ;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;sanfona;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;1;como uma boca. Fruta no chão, comida de vespa. E passo pela horta, e a horta me;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;2;como se anota um número que não bate no fim da coluna, e sigo, porque tenho a co;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;3;como se a pedra fosse canteiro. Numa laje, papoula vermelha, três hastes. Na de;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;4;como se quem cavou não quisesse descer — só alcançar. Enfiar o braço, tirar, sai;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;5;como se fossem de outra pessoa. No canto de cima, na mesma tinta desbotada, o mê;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;6;como sei. Não vi minha mãe, não guardo carta dela, não tenho como provar a ningu;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;metafora_elaborada;7;como sei, e não preciso saber para ter certeza, e é essa certeza sem prova que m;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;metafora_elaborada;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmentos colados (≤4 palavras);1;Não vim sentir. Vim contar.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmentos colados (≤4 palavras);2;Vim contar. Solto a aldrava.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmentos colados (≤4 palavras);3;Quem vende não rega. Quem rega não vende.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmentos colados (≤4 palavras);4;Não foi cortada. Foi puxada.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmentos colados (≤4 palavras);5;Mas alguém recebeu. Alguém guardou.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;cadencia.fragmentos colados (≤4 palavras);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;cadencia.staccato (frases curtas);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.clipe de negação curto;1;Não vim sentir.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.clipe de negação curto;2;Não entro.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.clipe de negação curto;3;Não foi cortada.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;cadencia.clipe de negação curto;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.anáfora (frases coladas, mesmo início);1;Quem vende não rega. / Quem rega não vende.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.anáfora (frases coladas, mesmo início);2;Ladrão, digo. / Ladrão de defunto rico, procurando anel, dente de ouro, o que os antigos enterravam com os seu;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.anáfora (frases coladas, mesmo início);3;Não sei para quem ela escreve. / Não sou eu — eu não recebia carta de morta, eu nem sabia ler quando ela ficou;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.anáfora (frases coladas, mesmo início);4;Alguém guardou. / Alguém enfiou o guardado nesta cova sob um oleado e deixou a terra empilhada para dentro.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.anáfora (frases coladas, mesmo início);5;Não sei como sei. / Não vi minha mãe, não guardo carta dela, não tenho como provar a ninguém, nem a mim, que e;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;cadencia.anáfora (frases coladas, mesmo início);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;atestacao;cadencia.epigrama antitético;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);1;Deixo estar.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);2;Não vim sentir.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);3;Vim contar.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);4;Não entro.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);5;Há flor.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-01;hoover-mcfadden;calibracao;contraste;samples/hoover-mcfadden/contraste-01.md;7d91ae4188e94f222a5c751efde33ffbf4f54b878a97862d0d1a681d86400855;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);6;É bonito.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
